year,page,category,chunk
2024,12,AMÉNAGEMENT DU TERRITOIRE,"AMÉNAGEMENT DU TERRITOIRE > FAITS MARQUANTS > ZAC DE LA PAIX
- Mise en place d'une enquête publique d'autorisation environnementale du projet de ZAC du 13/11 au 14/12.
- Lancement d'une étude de Maîtrise d'œuvre des futures zones écologiques compensatoires, avec l'organisation de deux Comités de Pilotage le 09/01 et 14/10.
- Mise à jour du plan de gestion des terres polluées sur les futures zones écologiques."
2024,12,AMÉNAGEMENT DU TERRITOIRE,"AMÉNAGEMENT DU TERRITOIRE > FAITS MARQUANTS > FRICHES DE L'U4
- Validation du projet de requalification de l'immeuble des Compresseurs et engagement des marchés de travaux.
- Poursuite des travaux d'aménagement des Jardins de Transformation."
2024,12,AMÉNAGEMENT DU TERRITOIRE,"AMÉNAGEMENT DU TERRITOIRE > FAITS MARQUANTS > COKERIE ET PATURAL
- Signature du Projet Partenarial d'Aménagement des friches industrielles de la Vallée de la Fensch le 24/05 et visite ministérielle des sites de Patural / Cokerie.
- Premier Comité de suivi partenarial de requalification du site de Patural le 21/02, second Comité le 07/11.
- Signature de la convention de financement des actions du PPA portées par l'Établissement Public Foncier du Grand Est le 19/12."
2024,12,AMÉNAGEMENT DU TERRITOIRE,"AMÉNAGEMENT DU TERRITOIRE > FAITS MARQUANTS > MOBILITÉS
- Organisation d'une enquête sur les usagers du parking de la gare d'Uckange et restitution au bureau du conseil communautaire en interne.
- Engagement d'une étude de définition d'un nouveau Pôle d'Échange Multimodal en gare d'Uckange.
- Suivi des études avec la Région de la création d'un Service Express Régional Métropolitain (SERM) sur le Sillon Lorrain."
2024,12,AMÉNAGEMENT DU TERRITOIRE,"AMÉNAGEMENT DU TERRITOIRE > FAITS MARQUANTS > AMÉNAGEMENT NUMÉRIQUE
- Suivi et assistance au déploiement de la fibre optique sur le territoire avec XP Fibre."
2024,12,AMÉNAGEMENT DU TERRITOIRE,"AMÉNAGEMENT DU TERRITOIRE > PERSPECTIVES > ZAC DE LA PAIX
- Obtention de l'Autorisation Environnementale d'Urbanisation.
- Engagement des travaux des zones écologiques compensatoires.
- Suivi de la concession d'aménagement : lancement des travaux de viabilisation, cessions foncières, suivi écologique.
- Lancement de la maîtrise d'œuvre VRO sur la requalification des voiries et l'aménagement d'un grataire.
- Étude géotechnique sur une parcelle économique."
2024,12,AMÉNAGEMENT DU TERRITOIRE,"AMÉNAGEMENT DU TERRITOIRE > PERSPECTIVES > COKERIE ET PATURAL
- Engagement de l'équipe d'Assistance à Maîtrise d'Ouvrage du PPA, organisation et animation des COTECH et COPE, en lien avec les Partenaires.
- Lancement des premières études du PPA.
- Suivi de la convention de partenariat avec ArcelorMittal, Henry Invest et les communes."
2024,12,AMÉNAGEMENT DU TERRITOIRE,"AMÉNAGEMENT DU TERRITOIRE > PERSPECTIVES > FRICHE DE L'U4
- Fin des travaux de requalification du clos et couvert du bâtiment des compresseurs.
- Poursuite des travaux de viabilisation avec les concessionnaires de réseaux publics.
- Poursuite des travaux d'aménagement des Jardins de Transformation."
2024,12,AMÉNAGEMENT DU TERRITOIRE,"AMÉNAGEMENT DU TERRITOIRE > PERSPECTIVES > MOBILITÉS
- Démarrage des ateliers et consultations des usagers pour la définition d'un nouveau Pôle d'Échange Multimodal en gare d'Uckange.
- Finalisation de l'étude et engagement des premières opérations.
- Mise en œuvre d'un système de paiement du parking de la gare d'Uckange.
- Suivi des travaux avec la Région de la création d'un Service Express Régional Métropolitain (SERM) sur le Sillon Lorrain."
2024,13,AMÉNAGEMENT DU TERRITOIRE,"AMÉNAGEMENT DU TERRITOIRE > PERSPECTIVES > CRASSIER DU KONACKER
- Lancement de la consultation du marché d'étude de vocation avec l'EPF Grand Est."
2024,13,"BÂTIMENTS, VOIRIES, RÉSEAUX DIVERS","BÂTIMENTS, VOIRIES, RÉSEAUX DIVERS > FAITS MARQUANTS > BÂTIMENT
- Travaux de désamiantage et de cuvrage des Grands Bureaux à Hayange (17 M € TTC).
- Étude de faisabilité pour l'extension du centre aquatique Feralia (16 200 € TTC).
- Études préalables et choix du maître d'œuvre pour les travaux de construction d'un espace d'interprétation ainsi que le réaménagement du poste de garde sur le Parc du haut-fourneau U4 à Uckange (540 000 € TTC).
- Réhabilitation du bâtiment des compresseurs du Parc du haut-fourneau U4 à Uckange (2M € TTC).
- Travaux d'isolation des murs extérieurs du multi-accueil la Pommeraie à Serénange-Erzange suite à l'audit énergétique (48 500 € TTC)."
2024,13,"BÂTIMENTS, VOIRIES, RÉSEAUX DIVERS","BÂTIMENTS, VOIRIES, RÉSEAUX DIVERS > FAITS MARQUANTS > CULTE
- Remplacement des 3 sas d'entrée de l'église Saint-Martin à Hayange (80 000 € TTC)."
2024,13,"BÂTIMENTS, VOIRIES, RÉSEAUX DIVERS","BÂTIMENTS, VOIRIES, RÉSEAUX DIVERS > FAITS MARQUANTS > VRD
- Lancement de l'aménagement d'un itinéraire cyclable le long de la RD13 entre Hayange et Terville (1.8M€ TTC).
- Requalification paysagère de la cour du multi-accueil ""Les petits patapons"" à Nlivange (60 000 € TTC).
- Réalisation d'une extension pour le parking du multi-accueil ""La maison des doudous"" à Hayange (500 000 € TTC).
- Requalification du terrain de rugby en gazon synthétique (1.85M € TTC)."
2024,13,"BÂTIMENTS, VOIRIES, RÉSEAUX DIVERS","BÂTIMENTS, VOIRIES, RÉSEAUX DIVERS > FAITS MARQUANTS > CŒUR DE VILLES, CŒUR DE FENSCH (CVCF)
- Enfouissement des réseaux secs et requalification de la voirie sur les tronçons Nlivange 4-6 (1.5M€ TTC) et Serénange-Erzange 3-4 (1.6M € TTC).
- Enfouissement des réseaux secs sur le tronçon Florange 4-5 (900 000 € TTC)."
2024,13,"BÂTIMENTS, VOIRIES, RÉSEAUX DIVERS","BÂTIMENTS, VOIRIES, RÉSEAUX DIVERS > PERSPECTIVES > BÂTIMENTS
- Démolition du garage Tournebride pour la création de places de parking.
- Travaux d'économie d'énergie pour le multi-accueil ""La Maison des doudous"" à Hayange (156 000 € TTC).
- Travaux d'économie d'énergie pour le multi-accueil ""Les Mini Pouss"" à Florange (174 000 € TTC).
- Travaux de construction d'un espace d'interprétation ainsi que réaménagement du poste de garde sur le Parc du haut-fourneau U4 à Uckange (3.30 M € TTC)."
2024,13,"BÂTIMENTS, VOIRIES, RÉSEAUX DIVERS","BÂTIMENTS, VOIRIES, RÉSEAUX DIVERS > PERSPECTIVES > CULTE
- Rénovation de l'orgue de l'église d'Ébange à Florange (180 000 € TTC).
- Remplacement du plancher de l'église Saint-Martin à Hayange (87 000 € TTC)."
2024,13,"BÂTIMENTS, VOIRIES, RÉSEAUX DIVERS","BÂTIMENTS, VOIRIES, RÉSEAUX DIVERS > PERSPECTIVES > VRD
- Rénovation du pont autoroutier AU74 situé sur la rue Descartes à Fameck, au-dessus de l'autoroute A30.
- Mise en place d'un contrôle d'accès sur le parking de la gare à Uckange.
- Création d'un itinéraire cyclable à Florange - Avenue de Lorraine et rue de la Centrale."
2024,14,"BÂTIMENTS, VOIRIES, RÉSEAUX DIVERS","BÂTIMENTS, VOIRIES, RÉSEAUX DIVERS > PERSPECTIVES > CŒUR DE VILLES, CŒUR DE FENSCH
- Enfouissement des réseaux secs et requalification de la voirie sur les tronçons Knutange K1, Neufchef 4-5, Algrange A3 et Florange - Fameck FLO/FAM.
- Programme d'études pour l'enfouissement des réseaux secs et la requalification de la voirie sur les tronçons Hayange H2, Nlivange NIL7, Fameck FAM4."
2024,14,FINANCES,"FINANCES > FAITS MARQUANTS
- En 2024, le cadre budgétaire fut largement marqué par le contexte local lié à une évolution significative de notre contribution au Syndicat Mixte des Transports Urbains (SMITU) aujourd'hui TEMO (TÉcritoire et MObilités Moselle Nord), donnant lieu à une évolution du taux de Taxe Foncière sur les Propriétés Bâties (TFPB) pour répondre aux enjeux de mobilité sur notre territoire.
- Relentissement de l'inflation = 4,9 % en 2023 contre + 2 % en 2024.
- Création d'une Autorisation de Programme pour la construction d'un nouvel accueil à l'U4.
- Solidarité communautaire avec le reversement de 260 K€ aux communes.
- Montant fonds de concours reversés aux communes : 11 M€.
- Changement de nomenclature budgétaire et comptable MSF depuis le 1er janvier 2024 pour le budget principal et ses budgets annexes (hors budgets Eau et assainissement)."
2024,15,FINANCES,"FINANCES > PERSPECTIVES
- Dernier budget de la collectivité en tant que Communauté d'agglomération du Val de Fensch.
- Une évolution de plus de 1 M € de notre contribution au SYDELON sur le budget annexe des Ordures Ménagères.
- Une revalorisation des bases 2025 en diminution (+ 1,7 %) en lien avec la réduction de l'inflation.
- Un vote tardif de la Loi de Finances 2025 qui s'accompagne de nouvelles mesures coercitives pour les collectivités locales ayant pour but de réduction du déficit et de l'endettement du budget de l'État.
  - création d'un dispositif de lissage des ressources des collectivités (Dilico).
  - baisse des concours versés aux collectivités (DCRTP).
  - gel de la dynamique du produit de TVA transibriée.
  - évolution des cotisations sociales (CNRACL)."
2024,15,FINANCES,"FINANCES
23,31 M€ DE DÉPENSES D'INVESTISSEMENT, DONT PRÈS DE 30% LIÉES AU DÉVELOPPEMENT DURABLE
54,72 M€ DE DÉPENSES DE FONCTIONNEMENT
PLUS DE 30% POUR LES PARTICIPATIONS ET SUBVENTIONS
PRÈS DE 30% DOTATIONS VERSÉES AUX COMMUNES ET MÉCANISMES ÉTATIQUES
21% DÉPENSES DE PERSONNEL DIVERS"
2024,15,FINANCES,"FINANCES > Les principaux investissements
- Coeur de Villes, Coeur de Fensch : 3,056 M€
- Grand-Bureau : 2,02 M€
- Stade de Rugby : 1,59 M€
- Fonds de concours : 12 M€
- Porte cyclable : 134 M€
- Décimètres : 1 M€
- Travaux d'assainissement : 2,9 M€"
2024,15,FINANCES,"FINANCES > RECETTES
14,98 M€ DE RECETTES D'INVESTISSEMENT DONT PLUS DE 30% LIÉES AU DÉVELOPPEMENT DURABLE
67,37 M€ DE RECETTES FONCTIONNEMENT DONT 30% DE RECETTES FISCALES AVEC POUVOIR DE TAUX"
2024,16,FINANCES,"FINANCES > Fiscalité
- 5% Taxe Foncière sur les Propriétés Bâties
- 10,87% Taxe Foncière sur les Propriétés Non Bâties
- 8,92% Taxe d'habitation sur les résidences secondaires
- 9,67% Taxe d'enlèvement des ordures ménagères incitative (TEOMI)
- 0,015€ Prix au titre de la TEOMI
- 22,22% Cotisation Foncière des Entreprises"
2024,16,RESSOURCES HUMAINES,"RESSOURCES HUMAINES > FAITS MARQUANTS
- Restitution de l'enquête sur les risques psycho-sociaux, en lien avec les agents de prévention.
- Sensibilisation des agents aux gestes qui sauvent, assurée en interne par le conseiller de prévention.
- Mise en place du Bonus Attractivité à destination du personnel de la Petite Enfance.
- Élargissement de l'accès de l'application Civil RH à l'ensemble du personnel pour la pose des congés.
- Participation au groupe de travail sur les ressources humaines, afin de faire l'état des lieux des conditions de travail des agents en vue de la fusion avec la Communauté d'agglomération Portes de France - Thionville."
2024,17,RESSOURCES HUMAINES,"RESSOURCES HUMAINES > PERSPECTIVES
- Travail avec les organisations syndicales dans l'objectif de signer un accord collectif sur les thématiques RH dans le cadre de la fusion avec la Communauté d'agglomération Portes de France - Thionville."
2024,17,COMMANDE PUBLIQUE,"COMMANDE PUBLIQUE > FAITS MARQUANTS
- Lancement d'un accord cadre multi-attributaires de travaux pour la requalification des axes majeurs du territoire de la Communauté d'agglomération et autres travaux de VRD :
  - Lot 01 : VRD
  - Lot 02 : éclairage public - enfouissement réseaux secs
  - Lot 03 : espaces verts - mobilier urbain
- Lancement d'un accord cadre multi-attributaires de maîtrise d'œuvre portant sur les travaux d'infrastructures, de requalification des axes majeurs et de réhabilitation de réseaux humides du territoire :
  - Lot 01 : enfouissement des réseaux secs
  - Lot 02 : infrastructures
  - Lot 03 : eau et Assainissement
- Réalisation d'un concours de maîtrise d'œuvre pour la construction d'un nouvel équipement et le réaménagement du poste de garde du Parc du hour-fourneau U4 à Uckange.
- La Direction de la commande publique inclut dès que possible des clauses sociales dans les marchés. En 2024, 9 904 heures et 15 minutes d'insertion ont pu être réalisées, en partenariat avec ELIPS, contre 8 645 heures prévues.
- 59% des marchés engagés font appel à des entreprises mosellanes dont 10% sont des entreprises implantées sur le territoire de la Communauté d'agglomération."
2024,18,COMMANDE PUBLIQUE,"COMMANDE PUBLIQUE > PERSPECTIVES
- La loi Climat et résilience, imposé à compter du 22 août 2026 et pour la totalité des marchés publics la prise en compte des objectifs de développement durable dans leurs dimensions économique, sociale et environnementale (critère ou clause). Par anticipation, la Communauté d'agglomération du Val de Fenech a mis en œuvre cette obligation en 2024 pour l'ensemble de ses marchés."
2024,18,COMMUNICATION,"COMMUNICATION > FAITS MARQUANTS > COMMUNICATION EXTERNE
- Mise en ligne du nouveau site internet de Feralia.
- Lancement en avril d'une lettre d'information en ligne pour les entreprises et commerces du territoire : Fensch EcOllis.
- Travail collaboratif avec Portes de France Thionville, dans le cadre de la fusion : création du logo de la future collectivité Thionville Fensch Agglomération.
- Préparation organisationnelle et participation à l'inauguration du stade de Rugby.
- Conception des supports de communication dans le cadre des Semaines d'Information de la Santé mentale.
- Élaboration d'une campagne de communication sur la mise en place du dispositif d'aide pour l'achat de compositeur et sur l'expérimentation de la collecte des biodéchets en points d'apport volontaire.
- Partenariat avec Moselle TV dans le cadre du jeu Objectif Moselle.
- Prises de vues et suivi des travaux de désamiantage aux Grands Bureaux à Hayange."
